Order_ID,Customer_ID,Order_Date,Region,Segment,Category,Sub_Category,Sales,Cost,Profit,Discount
281,CUST1878,19-12-2024,West,Consumer,Office Supplies,Paper,164.16,125.65,38.51,0.05
282,CUST9069,08-02-2024,West,Consumer,Furniture,Table,4809.24,2690.6,2118.64,0.12
283,CUST7233,03-03-2024,West,Consumer,Office Supplies,Storage,518.21,465.74,52.47,0.15
284,CUST8098,15-11-2024,West,Consumer,Furniture,Bookcase,3017.39,1589.65,1427.74,0.22
285,CUST4537,15-02-2024,East,Consumer,Technology,Accessories,1128.54,969.67,158.87,0.06
286,CUST1282,10-01-2023,West,Consumer,Technology,Accessories,1034.37,532.31,502.06,0.14
287,CUST2685,02-01-2024,West,Consumer,Office Supplies,Storage,2867.72,1509.23,1358.49,0.23
288,CUST9334,18-05-2023,South,Consumer,Office Supplies,Storage,2321.12,1647.43,673.69,0.13
289,CUST3622,02-09-2024,North,Consumer,Office Supplies,Binder,2063.74,1493.85,569.89,0.05
290,CUST4161,20-03-2024,West,Consumer,Furniture,Chair,991.45,837.49,153.96,0.28
291,CUST2222,25-06-2023,East,Consumer,Furniture,Table,1929.22,1173.54,755.68,0.19
292,CUST4290,05-06-2023,South,Home Office,Furniture,Chair,2102.8,1072.75,1030.05,0.05
293,CUST7387,06-05-2024,South,Corporate,Technology,Accessories,3608.26,2755.16,853.1,0.01
294,CUST2460,05-05-2023,East,Home Office,Office Supplies,Storage,1187.66,703.61,484.05,0.2
295,CUST2828,31-08-2024,East,Home Office,Furniture,Chair,196.58,106.48,90.1,0.24
296,CUST5870,04-02-2023,North,Home Office,Furniture,Bookcase,974.87,741.97,232.9,0.07
297,CUST3962,15-10-2023,East,Home Office,Office Supplies,Storage,587.26,350.75,236.51,0.22
298,CUST9900,16-03-2023,North,Home Office,Furniture,Chair,4292.91,3572.08,720.83,0.12
299,CUST1333,05-11-2023,East,Corporate,Office Supplies,Storage,3373.62,1963.43,1410.19,0.09
300,CUST7401,06-10-2024,South,Corporate,Technology,Phone,4492.05,2269.39,2222.66,0.03
301,CUST7606,12-07-2023,East,Home Office,Technology,Laptop,1118.64,571.19,547.45,0.05
302,CUST2067,22-02-2024,East,Home Office,Office Supplies,Paper,2956.9,1976.89,980.01,0.27
303,CUST4122,29-06-2023,East,Consumer,Technology,Laptop,4105.47,2614.06,1491.41,0.08
304,CUST6850,27-02-2024,West,Corporate,Office Supplies,Storage,1960.49,1443.15,517.34,0.08
305,CUST6101,31-12-2024,South,Home Office,Furniture,Chair,3158.33,2096.39,1061.94,0.17
306,CUST4199,17-06-2023,West,Home Office,Furniture,Table,2237.02,1382,855.02,0.28
307,CUST7318,12-12-2024,East,Corporate,Furniture,Bookcase,3841.67,2136.14,1705.53,0.26
308,CUST6190,03-09-2023,North,Corporate,Furniture,Chair,2488.41,2134.61,353.8,0.24
309,CUST7871,13-09-2023,North,Consumer,Furniture,Bookcase,2183.55,1111.4,1072.15,0.08
310,CUST2966,26-11-2023,South,Consumer,Furniture,Chair,2754.01,2074.85,679.16,0.08
311,CUST4440,15-05-2023,North,Consumer,Technology,Phone,782.84,652.87,129.97,0.3
312,CUST6844,25-05-2024,South,Corporate,Technology,Laptop,2675.88,1521.7,1154.18,0.08
313,CUST3007,07-12-2023,West,Corporate,Technology,Accessories,190.11,164.58,25.53,0.04
314,CUST8508,26-07-2024,North,Home Office,Technology,Accessories,2924.93,1783.1,1141.83,0.17
315,CUST2506,28-02-2024,North,Home Office,Furniture,Chair,3291.96,2738.57,553.39,0.06
316,CUST3185,16-08-2023,West,Corporate,Office Supplies,Binder,153.88,85.37,68.51,0.27
317,CUST6734,06-11-2023,West,Home Office,Office Supplies,Paper,4382.06,3238.19,1143.87,0.18
318,CUST7755,25-09-2024,North,Home Office,Furniture,Bookcase,3358.68,1914.95,1443.73,0.27
319,CUST8160,18-04-2024,East,Home Office,Furniture,Table,2151.98,1405.79,746.19,0.16
320,CUST1185,08-07-2023,West,Home Office,Office Supplies,Paper,330.13,187.02,143.11,0.22
321,CUST3978,25-09-2023,West,Home Office,Technology,Laptop,505.71,374.86,130.85,0.07
322,CUST2999,08-06-2023,South,Consumer,Office Supplies,Paper,2007.55,1235.6,771.95,0.11
323,CUST9885,17-07-2023,North,Consumer,Technology,Laptop,3623.32,2242.29,1381.03,0.17
324,CUST8495,22-10-2024,West,Home Office,Technology,Accessories,2432.65,1862.12,570.53,0.28
325,CUST9157,22-01-2024,South,Corporate,Technology,Accessories,3689.6,2162.02,1527.58,0.01
326,CUST8778,11-04-2023,North,Home Office,Technology,Laptop,1385.09,1022.24,362.85,0.02
327,CUST9565,09-08-2024,North,Home Office,Office Supplies,Binder,2532.19,1870.62,661.57,0.1
328,CUST3234,30-01-2023,South,Corporate,Furniture,Chair,3877.47,2104.07,1773.4,0.02
329,CUST5027,12-03-2024,North,Corporate,Furniture,Table,3668.12,2561.07,1107.05,0.21
330,CUST4304,29-08-2024,North,Consumer,Furniture,Bookcase,2230.65,1335.18,895.47,0.25
331,CUST7999,02-06-2024,North,Corporate,Furniture,Chair,4017.14,3124.85,892.29,0.08
332,CUST1588,12-04-2024,North,Home Office,Office Supplies,Paper,2992.13,1928.1,1064.03,0.03
333,CUST9668,30-09-2024,South,Corporate,Furniture,Chair,4594.84,2548.88,2045.96,0.29
334,CUST3899,09-09-2024,West,Consumer,Furniture,Bookcase,2285.43,1311.96,973.47,0.16
335,CUST7390,21-12-2024,South,Corporate,Furniture,Chair,4377.43,3470.82,906.61,0.24
336,CUST5278,15-10-2024,East,Home Office,Technology,Accessories,3328.04,2585.59,742.45,0.25
337,CUST4026,08-09-2024,South,Home Office,Technology,Phone,1323.37,920.76,402.61,0.07
338,CUST7529,06-07-2024,West,Corporate,Office Supplies,Paper,4939.57,4335.08,604.49,0.01
339,CUST7891,05-08-2024,North,Corporate,Office Supplies,Storage,3557.32,3095.22,462.1,0.05
340,CUST5138,18-02-2024,North,Home Office,Technology,Phone,2882.93,2497.18,385.75,0.01
341,CUST6274,08-07-2023,South,Consumer,Office Supplies,Binder,3517.36,2177.03,1340.33,0.28
342,CUST4323,01-11-2024,East,Home Office,Furniture,Bookcase,4858.19,4264.07,594.12,0.14
343,CUST7823,22-11-2023,South,Consumer,Office Supplies,Paper,4324.01,3622.74,701.27,0.1
344,CUST5690,22-06-2024,East,Consumer,Technology,Accessories,4161.69,2142.45,2019.24,0.18
345,CUST3761,12-11-2023,North,Home Office,Office Supplies,Binder,1227.04,672.7,554.34,0.02
346,CUST3409,10-02-2024,South,Consumer,Furniture,Chair,3511.82,2233.34,1278.48,0.22
347,CUST2513,02-06-2024,East,Corporate,Office Supplies,Binder,420.25,263.13,157.12,0.16
348,CUST8698,17-09-2024,West,Corporate,Office Supplies,Paper,3974.54,2494.03,1480.51,0.19
349,CUST8252,29-06-2023,South,Home Office,Technology,Laptop,4441.29,3314.74,1126.55,0.07
350,CUST3185,13-06-2024,East,Home Office,Office Supplies,Storage,219.56,186.2,33.36,0.01
351,CUST3433,03-04-2023,North,Consumer,Office Supplies,Paper,4386.04,3121,1265.04,0.28
352,CUST1528,15-01-2023,West,Consumer,Office Supplies,Binder,4014.04,3609.32,404.72,0.11
353,CUST2907,09-07-2023,East,Corporate,Furniture,Table,3859.22,2550.07,1309.15,0.14
354,CUST4720,05-09-2023,North,Home Office,Furniture,Bookcase,3174.78,2696.88,477.9,0.3
355,CUST1098,21-01-2024,West,Home Office,Technology,Laptop,3864.54,2578.06,1286.48,0.13
356,CUST5297,10-01-2023,West,Corporate,Office Supplies,Binder,3714.15,2211.82,1502.33,0.03
357,CUST2328,29-11-2024,East,Corporate,Furniture,Bookcase,1837.65,1129.96,707.69,0.09
358,CUST3540,07-03-2024,West,Corporate,Technology,Phone,1244.68,643.3,601.38,0.01
359,CUST8219,15-02-2023,East,Consumer,Office Supplies,Storage,4939.84,3315.17,1624.67,0.12
360,CUST8463,18-12-2024,East,Home Office,Office Supplies,Binder,3430.27,2014.6,1415.67,0.28
361,CUST3126,31-03-2023,North,Corporate,Furniture,Bookcase,3953.09,2117.92,1835.17,0.13
362,CUST3456,16-01-2024,South,Consumer,Office Supplies,Paper,4407.68,3869.47,538.21,0.14
363,CUST7232,25-06-2023,East,Consumer,Technology,Laptop,3105.72,1760.36,1345.36,0.3
364,CUST3516,10-08-2023,South,Consumer,Office Supplies,Storage,1235.19,1083.38,151.81,0.19
365,CUST1420,04-05-2024,North,Home Office,Furniture,Table,3077.91,2170.16,907.75,0.07
366,CUST4032,06-09-2024,West,Consumer,Furniture,Table,964.99,567.6,397.39,0.06
367,CUST3534,03-10-2024,West,Corporate,Technology,Laptop,3919.96,2508.97,1410.99,0.02
368,CUST9422,21-02-2023,West,Home Office,Technology,Phone,4848.6,4138.35,710.25,0.28
369,CUST5058,17-12-2024,East,Home Office,Office Supplies,Binder,4975.05,2833.58,2141.47,0.12
370,CUST6359,19-02-2024,South,Consumer,Office Supplies,Binder,3815.37,2969.92,845.45,0.05
371,CUST6421,19-04-2023,West,Corporate,Furniture,Bookcase,4097.58,2416.66,1680.92,0.07
372,CUST1309,16-02-2024,West,Corporate,Technology,Accessories,2731.17,2013.35,717.82,0.17
373,CUST4834,12-03-2024,East,Home Office,Technology,Accessories,548.29,466.59,81.7,0.08
374,CUST4021,22-03-2023,East,Corporate,Furniture,Table,734.62,628.47,106.15,0.29
375,CUST4893,04-11-2024,North,Home Office,Furniture,Chair,4324.43,3562.49,761.94,0.2
376,CUST9091,24-09-2024,West,Corporate,Furniture,Table,2799.2,1497,1302.2,0.12
377,CUST4549,22-03-2024,West,Consumer,Furniture,Table,1926.17,1163.22,762.95,0.22
378,CUST5570,10-07-2024,North,Home Office,Furniture,Bookcase,2529.79,1346.91,1182.88,0.07
379,CUST7942,08-10-2024,East,Home Office,Technology,Phone,3447.97,1828.98,1618.99,0.26
380,CUST9427,25-11-2024,South,Corporate,Furniture,Chair,2526.22,1748.74,777.48,0.18
381,CUST1939,06-11-2024,North,Corporate,Furniture,Table,4140.94,2646.57,1494.37,0.2
382,CUST6111,22-03-2023,West,Consumer,Technology,Phone,2872.09,1742.82,1129.27,0.26
383,CUST1591,25-04-2024,East,Consumer,Office Supplies,Binder,4007.39,3059.16,948.23,0.26
384,CUST9740,24-06-2024,West,Corporate,Furniture,Bookcase,4349.74,3407.35,942.39,0.25
385,CUST1873,21-05-2023,East,Home Office,Furniture,Bookcase,3517.61,2715.79,801.82,0.19
386,CUST3732,27-03-2023,South,Consumer,Furniture,Chair,3788.31,2134.49,1653.82,0.26
387,CUST4393,12-05-2023,West,Home Office,Office Supplies,Binder,4372.03,2237.16,2134.87,0.25
388,CUST7871,20-11-2024,South,Home Office,Technology,Accessories,731.46,463.78,267.68,0.22
389,CUST7794,06-04-2024,East,Home Office,Furniture,Chair,887.72,734.31,153.41,0.25
390,CUST3944,10-08-2023,South,Home Office,Technology,Phone,2586.59,1299.9,1286.69,0.09
391,CUST4397,26-06-2023,North,Consumer,Technology,Laptop,3122.94,2787.14,335.8,0.19
392,CUST2439,24-10-2024,South,Corporate,Furniture,Bookcase,1373.04,1034.73,338.31,0.16
393,CUST7731,30-09-2024,South,Consumer,Technology,Accessories,3921.24,2128.42,1792.82,0.23
394,CUST1411,16-04-2023,North,Consumer,Furniture,Bookcase,2752.21,2436.25,315.96,0.1
395,CUST4331,14-07-2023,East,Consumer,Technology,Phone,3199.85,2792.87,406.98,0.03
396,CUST4936,21-09-2024,East,Home Office,Office Supplies,Paper,4692.42,3637.35,1055.07,0.02
397,CUST9494,18-03-2023,East,Consumer,Office Supplies,Binder,1574.72,1233.43,341.29,0.02
398,CUST3364,23-10-2023,South,Consumer,Furniture,Table,2952.64,1884.83,1067.81,0.19
399,CUST4620,25-06-2024,South,Consumer,Technology,Laptop,324.14,275.07,49.07,0.29
400,CUST3655,23-11-2023,West,Corporate,Technology,Phone,4847.5,3877.32,970.18,0.04
401,CUST1647,11-05-2024,South,Home Office,Furniture,Chair,3815.49,1945.27,1870.22,0.01
402,CUST6610,04-09-2023,South,Corporate,Furniture,Chair,1685.69,1172.33,513.36,0.23
403,CUST9282,04-07-2024,South,Home Office,Technology,Phone,3448.15,2339.09,1109.06,0.08
404,CUST2563,22-09-2024,South,Home Office,Office Supplies,Binder,4985.91,3342.92,1642.99,0.14
405,CUST3907,20-02-2023,South,Corporate,Technology,Laptop,901.76,737.57,164.19,0.21
406,CUST1346,11-02-2023,South,Consumer,Furniture,Chair,1181.77,629.83,551.94,0.2
407,CUST6075,19-03-2024,East,Corporate,Technology,Accessories,3307.1,2015.03,1292.07,0.29
408,CUST1406,11-01-2023,North,Corporate,Furniture,Table,840.18,565.39,274.79,0.28
409,CUST4517,24-09-2024,East,Consumer,Technology,Phone,2156.66,1629.16,527.5,0.12
410,CUST6228,15-02-2024,East,Home Office,Technology,Accessories,1443.65,1290.03,153.62,0.12
411,CUST4013,09-03-2023,East,Corporate,Technology,Laptop,4481.09,2652.72,1828.37,0.06
412,CUST1467,31-03-2023,West,Home Office,Office Supplies,Binder,252.56,192.11,60.45,0.11
413,CUST7370,22-05-2023,North,Home Office,Furniture,Table,4335.36,2988.29,1347.07,0.29
414,CUST3739,19-10-2024,West,Corporate,Furniture,Table,1009.08,855.14,153.94,0.23
415,CUST5925,05-08-2024,West,Home Office,Office Supplies,Paper,3877.52,3249.03,628.49,0.23
416,CUST6911,05-07-2023,East,Home Office,Office Supplies,Binder,3168.48,1750.58,1417.9,0.01
417,CUST9802,30-06-2023,North,Corporate,Office Supplies,Paper,4612.15,3443.71,1168.44,0.24
418,CUST7327,07-05-2023,East,Corporate,Furniture,Bookcase,2459.46,1345.14,1114.32,0.04
419,CUST2854,02-09-2024,North,Consumer,Office Supplies,Paper,3459.27,2325.05,1134.22,0.06
420,CUST8039,01-04-2024,East,Consumer,Furniture,Table,2508.81,1318.84,1189.97,0.17
421,CUST3524,05-07-2023,South,Corporate,Office Supplies,Binder,1418.07,1161.43,256.64,0.09
422,CUST1942,05-03-2023,East,Consumer,Furniture,Bookcase,2330.58,1176.12,1154.46,0.02
423,CUST2830,09-10-2024,West,Consumer,Furniture,Bookcase,2023.22,1400.02,623.2,0.18
424,CUST2453,29-11-2023,North,Consumer,Office Supplies,Paper,1529.15,1189.67,339.48,0.26
425,CUST4461,22-06-2024,South,Consumer,Technology,Phone,3921.27,2022.78,1898.49,0.14
426,CUST9357,25-02-2024,East,Corporate,Furniture,Chair,614.16,366.54,247.62,0.3
427,CUST4738,05-06-2024,West,Consumer,Technology,Accessories,798.23,558.41,239.82,0.19
428,CUST6018,29-04-2023,South,Consumer,Furniture,Chair,3542.08,2563.97,978.11,0
429,CUST6408,09-06-2023,South,Consumer,Technology,Accessories,1699.66,1201.8,497.86,0.03
430,CUST4577,13-01-2023,West,Home Office,Office Supplies,Paper,1818.07,933.18,884.89,0.02
431,CUST6917,18-04-2024,East,Consumer,Furniture,Chair,2044.92,1131.02,913.9,0.17
432,CUST5897,18-10-2024,North,Corporate,Technology,Laptop,3478.38,2853.09,625.29,0.06
433,CUST7689,02-09-2024,West,Home Office,Furniture,Bookcase,920.66,498.84,421.82,0.19
434,CUST2281,01-05-2024,West,Home Office,Technology,Laptop,3561.73,1825.87,1735.86,0.28
435,CUST1693,31-08-2024,West,Corporate,Office Supplies,Paper,354.66,254.12,100.54,0.21
436,CUST4938,06-09-2024,West,Home Office,Office Supplies,Paper,4367.75,3431.46,936.29,0.24
437,CUST4761,02-08-2024,South,Consumer,Technology,Laptop,1763.31,1456.37,306.94,0.02
438,CUST3459,08-02-2023,East,Home Office,Furniture,Chair,4484.6,3224.59,1260.01,0.25
439,CUST5417,16-01-2024,East,Corporate,Technology,Accessories,2316.36,1754.48,561.88,0.16
440,CUST6844,26-07-2023,West,Corporate,Furniture,Table,3684.79,1962.71,1722.08,0.02
441,CUST6049,22-11-2023,South,Consumer,Furniture,Chair,1310.81,739.06,571.75,0.26
442,CUST5915,02-04-2024,West,Home Office,Office Supplies,Storage,1174.15,1045.4,128.75,0.1
443,CUST2299,07-12-2023,West,Home Office,Furniture,Table,992.38,809.66,182.72,0.2
444,CUST6763,14-02-2023,East,Corporate,Furniture,Table,2541.16,1835.09,706.07,0.22
445,CUST1307,21-03-2023,South,Consumer,Technology,Laptop,1219.43,1095.7,123.73,0.29
446,CUST2002,17-03-2024,North,Consumer,Furniture,Chair,3286.6,1905.63,1380.97,0.2
447,CUST9446,12-09-2024,North,Home Office,Technology,Laptop,453.77,232.45,221.32,0.08
448,CUST9452,21-09-2024,South,Home Office,Office Supplies,Paper,2366.85,2005.45,361.4,0.22
449,CUST6113,11-04-2023,West,Corporate,Office Supplies,Binder,3739.26,2506.04,1233.22,0.1
450,CUST2142,01-03-2023,West,Consumer,Furniture,Bookcase,1918.09,1716.81,201.28,0.01
451,CUST1275,13-06-2023,North,Consumer,Technology,Accessories,4348.45,3180.76,1167.69,0.13
452,CUST7493,01-12-2023,North,Consumer,Technology,Phone,3653.76,2538.15,1115.61,0.26
453,CUST1838,09-06-2023,East,Corporate,Furniture,Chair,4513.44,3018.08,1495.36,0.08
454,CUST8808,04-11-2023,South,Corporate,Office Supplies,Storage,3002.52,2597.02,405.5,0.06
455,CUST8385,01-08-2023,South,Home Office,Furniture,Chair,3152.54,2372.68,779.86,0.22
456,CUST6974,02-08-2024,North,Consumer,Office Supplies,Binder,744.68,585.56,159.12,0.27
457,CUST2554,29-10-2024,South,Consumer,Technology,Phone,980.45,583.38,397.07,0.29
458,CUST7033,25-07-2024,West,Corporate,Technology,Phone,986.79,830.63,156.16,0.15
459,CUST1878,01-02-2024,East,Home Office,Office Supplies,Paper,1311.43,1112.49,198.94,0.13
460,CUST8534,16-03-2023,West,Home Office,Technology,Phone,2622.61,1688.16,934.45,0.18
461,CUST7488,01-08-2024,East,Corporate,Office Supplies,Paper,901.27,591.62,309.65,0.29
462,CUST5931,10-12-2023,East,Corporate,Furniture,Bookcase,1364.85,1040.96,323.89,0.1
463,CUST2907,09-06-2024,East,Corporate,Office Supplies,Storage,3890.02,2148.65,1741.37,0.29
464,CUST6533,28-06-2024,North,Home Office,Office Supplies,Binder,2323.57,1381.18,942.39,0.02
465,CUST5939,18-08-2024,West,Home Office,Office Supplies,Storage,931.81,659.64,272.17,0.1
466,CUST1853,12-12-2023,East,Home Office,Furniture,Bookcase,4161.53,2798.03,1363.5,0.07
467,CUST5271,02-08-2023,West,Home Office,Office Supplies,Storage,3124.01,2445.2,678.81,0.05
468,CUST6340,16-02-2023,East,Corporate,Office Supplies,Storage,921.33,474.18,447.15,0.22
469,CUST5419,17-11-2024,East,Consumer,Furniture,Bookcase,3352.64,2312.83,1039.81,0.25
470,CUST2043,11-08-2024,East,Home Office,Office Supplies,Binder,4047.78,2971.64,1076.14,0.26
471,CUST5042,18-06-2024,East,Home Office,Office Supplies,Paper,1108.62,603.94,504.68,0.08
472,CUST2485,29-11-2023,West,Corporate,Technology,Accessories,379.73,270.55,109.18,0.28
473,CUST5431,20-11-2024,North,Home Office,Office Supplies,Storage,292.78,160.69,132.09,0.14
474,CUST5210,23-05-2023,South,Corporate,Technology,Phone,4675.99,2929.33,1746.66,0.15
475,CUST2834,19-03-2024,South,Corporate,Furniture,Table,303.71,169.88,133.83,0.3
476,CUST3727,25-04-2023,North,Corporate,Office Supplies,Storage,4829.08,2424.08,2405,0.29
477,CUST9684,20-10-2024,East,Home Office,Office Supplies,Binder,3231.69,2737.78,493.91,0.14
478,CUST1046,06-11-2024,South,Consumer,Office Supplies,Storage,2626.42,1826.78,799.64,0.2
479,CUST7715,21-04-2023,East,Home Office,Technology,Accessories,784.29,401.55,382.74,0.09
480,CUST2094,19-06-2023,North,Home Office,Technology,Laptop,3552.94,2063.34,1489.6,0.2
481,CUST9003,03-07-2024,West,Home Office,Furniture,Chair,4852.57,2608.55,2244.02,0.2
482,CUST7779,05-04-2024,North,Corporate,Office Supplies,Storage,2274.38,1926.98,347.4,0.05
483,CUST7727,06-12-2024,South,Corporate,Technology,Laptop,3493.87,2918.24,575.63,0.28
484,CUST7731,10-08-2024,West,Corporate,Office Supplies,Storage,3447.92,2409.65,1038.27,0.19
485,CUST6927,30-05-2023,North,Corporate,Technology,Laptop,4357.63,3173.42,1184.21,0.01
486,CUST1020,16-03-2024,West,Consumer,Technology,Phone,4661.65,3616.56,1045.09,0.2
487,CUST5110,27-11-2023,East,Corporate,Office Supplies,Storage,1156.81,883.29,273.52,0.12
488,CUST6975,09-06-2023,West,Corporate,Office Supplies,Storage,3291.04,1785.84,1505.2,0.2
489,CUST6106,21-07-2023,South,Corporate,Office Supplies,Storage,4997.13,2594.93,2402.2,0.29
490,CUST8920,12-11-2023,South,Home Office,Technology,Accessories,2093.85,1776.22,317.63,0.23
491,CUST5024,14-04-2024,West,Corporate,Office Supplies,Binder,2878.38,2289.4,588.98,0.26
492,CUST7933,15-04-2023,East,Consumer,Technology,Accessories,2080.29,1312.27,768.02,0.2
493,CUST2749,24-05-2024,South,Corporate,Office Supplies,Storage,4058.45,3266.7,791.75,0.24
494,CUST3388,22-04-2023,East,Home Office,Technology,Laptop,2234.36,1848.11,386.25,0.04
495,CUST4339,29-01-2023,East,Corporate,Technology,Accessories,2768,1390.38,1377.62,0.1
496,CUST1827,15-06-2024,East,Consumer,Office Supplies,Storage,1895.66,1248.23,647.43,0.21
497,CUST2700,03-02-2024,North,Home Office,Furniture,Bookcase,2003.93,1361.63,642.3,0.07
498,CUST8451,21-09-2023,West,Home Office,Office Supplies,Storage,1928.93,1139.82,789.11,0.02
499,CUST9175,01-03-2023,South,Home Office,Technology,Phone,3056.9,2345.51,711.39,0.19
500,CUST3662,11-05-2024,South,Home Office,Technology,Phone,2371.12,1545.77,825.35,0.26
501,CUST9093,18-11-2023,East,Consumer,Office Supplies,Storage,2643.5,1828.44,815.06,0.01
502,CUST3934,01-04-2023,East,Home Office,Office Supplies,Binder,1772.11,1155.55,616.56,0.12
503,CUST8338,31-12-2024,East,Corporate,Furniture,Bookcase,2942.84,2099.54,843.3,0.18
504,CUST8222,06-02-2023,West,Corporate,Furniture,Table,3847.93,3175.29,672.64,0.22
505,CUST4815,09-03-2023,South,Home Office,Technology,Laptop,4782.07,2425.91,2356.16,0.06
506,CUST4193,04-04-2023,West,Corporate,Office Supplies,Storage,137.06,104.03,33.03,0.27
507,CUST8269,18-01-2024,East,Corporate,Technology,Phone,1293.06,1126.01,167.05,0.02
508,CUST5239,20-06-2024,East,Home Office,Furniture,Bookcase,4678.74,2997.43,1681.31,0.03
509,CUST6877,20-03-2024,West,Home Office,Office Supplies,Paper,2480.77,1495.19,985.58,0.09
510,CUST9687,13-02-2024,North,Corporate,Technology,Accessories,1605.72,1318.63,287.09,0.16
511,CUST2806,16-01-2024,West,Corporate,Office Supplies,Storage,1625.41,1209.52,415.89,0.21
